i,t,alpha,delta1,delta2,CL,viol,SPL,flags
7.880000000000000000e+02,7.879999999999999893e+00,1.191571115598462249e+01,-4.131152623741483509e+00,5.820029116292213978e+00,1.299027465155921934e+00,9.725348440781100834e-04,7.988293417928733220e+01,0.000000000000000000e+00
7.890000000000000000e+02,7.890000000000000568e+00,1.193273920528065801e+01,-4.119690539686536646e+00,5.827870056648468911e+00,1.297903358591339096e+00,2.096641408660948613e-03,7.987969246905693410e+01,0.000000000000000000e+00
7.900000000000000000e+02,7.900000000000000355e+00,1.194632724461789941e+01,-4.079661176054334426e+00,5.855255270023560499e+00,1.297508129878361727e+00,2.491870121638317670e-03,7.987883572731961124e+01,0.000000000000000000e+00
7.910000000000000000e+02,7.910000000000000142e+00,1.195717022550317310e+01,-4.051652488558149301e+00,5.874424623270249057e+00,1.298311292658029581e+00,1.688707341970463460e-03,7.987892438874324341e+01,0.000000000000000000e+00
7.920000000000000000e+02,7.919999999999999929e+00,1.196582270519950164e+01,-4.013961942045545683e+00,5.900227688570236495e+00,1.299572013406203430e+00,4.279865937966143008e-04,7.988134575902006418e+01,1.000000000000000000e+00
7.930000000000000000e+02,7.930000000000000604e+00,1.197272720919960243e+01,-4.015242358891820906e+00,5.899354190249656682e+00,1.301354870714356959e+00,1.354870714356914974e-03,7.988128055877041334e+01,0.000000000000000000e+00
7.940000000000000000e+02,7.940000000000000391e+00,1.195700920926445221e+01,-4.032550555913305246e+00,5.887505188603614492e+00,1.302406120671640410e+00,2.406120671640366027e-03,7.988294697757611118e+01,0.000000000000000000e+00
7.950000000000000000e+02,7.950000000000000178e+00,1.196569421749385498e+01,-4.014959922282552718e+00,5.899551429171775219e+00,1.301893783763827139e+00,1.893783763827094901e-03,7.988414362340367347e+01,0.000000000000000000e+00
7.960000000000000000e+02,7.959999999999999964e+00,1.196148543845685630e+01,-4.024291449634885609e+00,5.893164482732031750e+00,1.301816941805248318e+00,1.816941805248273312e-03,7.988492005147989516e+01,0.000000000000000000e+00
7.970000000000000000e+02,7.969999999999999751e+00,1.192871917020353045e+01,-4.053553055374479186e+00,5.873131445069526002e+00,1.300983786593485236e+00,9.837865934851919292e-04,7.988988675745230239e+01,0.000000000000000000e+00
7.980000000000000000e+02,7.980000000000000426e+00,1.194311933783918001e+01,-4.026873980610227832e+00,5.891396263261054145e+00,1.298310534106263736e+00,1.689465893736308288e-03,7.989317363135117489e+01,0.000000000000000000e+00
7.990000000000000000e+02,7.990000000000000213e+00,1.192837046055226935e+01,-4.043692172615385161e+00,5.879883058686469433e+00,1.297034134194682942e+00,2.965865805317102755e-03,7.989708841462817190e+01,0.000000000000000000e+00
8.000000000000000000e+02,8.000000000000000000e+00,1.194284107458211430e+01,-4.005554240791655118e+00,5.905995164532874320e+00,1.294829550939838647e+00,5.170449060161397270e-03,7.990096399846287056e+01,0.000000000000000000e+00
8.010000000000000000e+02,8.009999999999999787e+00,1.195438833224229391e+01,-3.965653384773588641e+00,5.933324053902839346e+00,1.294190019519262380e+00,5.809980480737664266e-03,7.990571711494457929e+01,1.000000000000000000e+00
8.020000000000000000e+02,8.019999999999999574e+00,1.196360281057718389e+01,-3.918349822609282107e+00,5.965736222882483730e+00,1.294649570423931140e+00,5.350429576068904680e-03,7.991252366465882062e+01,1.000000000000000000e+00
8.030000000000000000e+02,8.029999999999999361e+00,1.197095577813734835e+01,-3.867439650146818675e+00,6.000636346955512401e+00,1.296037147200425954e+00,3.962852799574090312e-03,7.992167748792842019e+01,1.000000000000000000e+00
8.040000000000000000e+02,8.040000000000000924e+00,1.197682329770556109e+01,-3.804976647941923584e+00,6.043476389069770249e+00,1.298138922422479968e+00,1.861077577520076076e-03,7.993423678219539852e+01,3.000000000000000000e+00
8.050000000000000000e+02,8.050000000000000711e+00,1.198150545978524484e+01,-3.750172399132109202e+00,6.081090293545935666e+00,1.301022819236858474e+00,1.022819236858429903e-03,7.994864164991098221e+01,1.000000000000000000e+00
8.060000000000000000e+02,8.060000000000000497e+00,1.198524173053569974e+01,-3.720233300773954976e+00,6.101657772679542013e+00,1.304231795799962068e+00,4.231795799962023708e-03,7.996168920680845815e+01,1.000000000000000000e+00
8.070000000000000000e+02,8.070000000000000284e+00,1.198822319911434597e+01,-3.720400729662335593e+00,6.101562095154736909e+00,1.306986129721767975e+00,6.986129721767930789e-03,7.997040434699860612e+01,1.000000000000000000e+00
8.080000000000000000e+02,8.080000000000000071e+00,1.198773213190599662e+01,-3.733100483900464006e+00,6.092861139048550534e+00,1.308593660554026927e+00,8.593660554026882892e-03,7.997534709968222444e+01,0.000000000000000000e+00
8.090000000000000000e+02,8.089999999999999858e+00,1.195436197323366301e+01,-3.768519649988568254e+00,6.068562411536190915e+00,1.308954942974338786e+00,8.954942974338742090e-03,7.998278236786876505e+01,0.000000000000000000e+00
8.100000000000000000e+02,8.099999999999999645e+00,1.192166863007112632e+01,-3.803200543409741563e+00,6.044775254000637865e+00,1.306968827695740742e+00,6.968827695740698047e-03,7.999187256518824540e+01,0.000000000000000000e+00
8.110000000000000000e+02,8.109999999999999432e+00,1.192075425391658428e+01,-3.815414227730191232e+00,6.036407543887112759e+00,1.303325659710443674e+00,3.325659710443629180e-03,7.999719008717374891e+01,0.000000000000000000e+00
8.120000000000000000e+02,8.120000000000000995e+00,1.191040337806209237e+01,-3.833975010401165839e+00,6.023685533274624859e+00,1.299908609840753737e+00,9.139015924630733423e-05,8.000127306171978603e+01,0.000000000000000000e+00
8.130000000000000000e+02,8.130000000000000782e+00,1.191383884286149630e+01,-3.842655171638882372e+00,6.017741481532071113e+00,1.296253724875363389e+00,3.746275124636655462e-03,8.000238770705180968e+01,0.000000000000000000e+00
8.140000000000000000e+02,8.140000000000000568e+00,1.193124513723291180e+01,-3.810942532307064923e+00,6.039501580466244413e+00,1.293060286153072891e+00,6.939713846927153540e-03,8.000282725246390214e+01,0.000000000000000000e+00
8.150000000000000000e+02,8.150000000000000355e+00,1.194513500849899046e+01,-3.766261302715695258e+00,6.070166699160550294e+00,1.291656845779009632e+00,8.343154220990411929e-03,8.000511643940434681e+01,1.000000000000000000e+00
8.160000000000000000e+02,8.160000000000000142e+00,1.195621884516586064e+01,-3.714590198284542844e+00,6.105644773711178530e+00,1.291822750165503964e+00,8.177249834496080894e-03,8.001021584803010001e+01,1.000000000000000000e+00
8.170000000000000000e+02,8.169999999999999929e+00,1.196506352291013187e+01,-3.667506496197140642e+00,6.137990907896969439e+00,1.293256024323401698e+00,6.743975676598346070e-03,8.001731731327582509e+01,1.000000000000000000e+00
8.180000000000000000e+02,8.179999999999999716e+00,1.197212139706970113e+01,-3.599878613239682057e+00,6.184467748869869830e+00,1.295444724143577142e+00,4.555275856422902336e-03,8.002868521924642664e+01,3.000000000000000000e+00
8.190000000000000000e+02,8.189999999999999503e+00,1.197775343806572046e+01,-3.540492054706967373e+00,6.225313777197811760e+00,1.298697212290978342e+00,1.302787709021702156e-03,8.004251321953189802e+01,3.000000000000000000e+00
8.200000000000000000e+02,8.199999999999999289e+00,1.198224769300193771e+01,-3.523091902023709476e+00,6.237310994137738263e+00,1.302482833471832580e+00,2.482833471832535110e-03,8.005349311061559092e+01,1.000000000000000000e+00
8.210000000000000000e+02,8.210000000000000853e+00,1.198583401764801160e+01,-3.522084674349582833e+00,6.238035458196613980e+00,1.305539688042750557e+00,5.539688042750512409e-03,8.006071339482596727e+01,1.000000000000000000e+00
8.220000000000000000e+02,8.220000000000000639e+00,1.198869583226457536e+01,-3.534568963757312776e+00,6.229480388630840970e+00,1.307643186216537190e+00,7.643186216537145583e-03,8.006380871164893165e+01,0.000000000000000000e+00
8.230000000000000000e+02,8.230000000000000426e+00,1.198582159764781885e+01,-3.552851891032016596e+00,6.216936504115079032e+00,1.308714576235633809e+00,8.714576235633764156e-03,8.006460130161705990e+01,0.000000000000000000e+00
8.240000000000000000e+02,8.240000000000000213e+00,1.195397674806133281e+01,-3.590956143847263249e+00,6.190762776602719342e+00,1.308771465875880669e+00,8.771465875880624097e-03,8.006829072688880444e+01,0.000000000000000000e+00
8.250000000000000000e+02,8.250000000000000000e+00,1.190287972695842811e+01,-3.642122206202304646e+00,6.155615348090146099e+00,1.306862839324926640e+00,6.862839324926595097e-03,8.007700641047534873e+01,0.000000000000000000e+00
8.260000000000000000e+02,8.259999999999999787e+00,1.187456588990703565e+01,-3.677086884489810803e+00,6.131610981692288576e+00,1.302721367488203885e+00,2.721367488203840779e-03,8.008571816226279338e+01,0.000000000000000000e+00
8.270000000000000000e+02,8.269999999999999574e+00,1.189990611416824073e+01,-3.669887381306446095e+00,6.136571547259305426e+00,1.297998400742735425e+00,2.001599257264619069e-03,8.008692025318765673e+01,0.000000000000000000e+00
8.280000000000000000e+02,8.279999999999999361e+00,1.192012710120495989e+01,-3.657771549931323918e+00,6.144909404386495133e+00,1.295381139894443479e+00,4.618860105556565898e-03,8.008453551225861133e+01,0.000000000000000000e+00
8.290000000000000000e+02,8.290000000000000924e+00,1.193626304035547392e+01,-3.617505980244434483e+00,6.172587588895772193e+00,1.294328588520691214e+00,5.671411479308829939e-03,8.008376623524927140e+01,0.000000000000000000e+00
8.300000000000000000e+02,8.300000000000000711e+00,1.194913919381901479e+01,-3.568647599926746405e+00,6.206184092630360638e+00,1.295085691753516288e+00,4.914308246483756193e-03,8.008590411625816330e+01,1.000000000000000000e+00
8.310000000000000000e+02,8.310000000000000497e+00,1.195941410415860773e+01,-3.527572322598255372e+00,6.234446138013813865e+00,1.297332461630269274e+00,2.667538369730770853e-03,8.008983375784323755e+01,1.000000000000000000e+00
8.320000000000000000e+02,8.320000000000000284e+00,1.196761327503565653e+01,-3.458408618679798430e+00,6.282039259542439247e+00,1.300420316282850930e+00,4.203162828508855142e-04,8.009879713960617664e+01,3.000000000000000000e+00
8.330000000000000000e+02,8.330000000000000071e+00,1.197415604775572540e+01,-3.433509681931294022e+00,6.299207063783619276e+00,1.304835425233716650e+00,4.835425233716605931e-03,8.010664887778382592e+01,1.000000000000000000e+00
8.340000000000000000e+02,8.339999999999999858e+00,1.197937704820911442e+01,-3.445597774496830468e+00,6.290922285784694701e+00,1.309039403145416225e+00,9.039403145416180507e-03,8.010970481336568128e+01,0.000000000000000000e+00
8.350000000000000000e+02,8.349999999999999645e+00,1.197808579687754715e+01,-3.464823898783482292e+00,6.277723680008861606e+00,1.312125448083007129e+00,1.212544808300708432e-02,8.010998078427223845e+01,0.000000000000000000e+00
8.360000000000000000e+02,8.359999999999999432e+00,1.195306129698435882e+01,-3.500143320074833753e+00,6.253450429905864638e+00,1.314087460214095948e+00,1.408746021409590377e-02,8.011194639180764909e+01,0.000000000000000000e+00
8.370000000000000000e+02,8.370000000000000995e+00,1.190815316919962896e+01,-3.548894750586308433e+00,6.219940278996440419e+00,1.314244713231736750e+00,1.424471323173670534e-02,8.011817544242296663e+01,0.000000000000000000e+00
8.380000000000000000e+02,8.380000000000000782e+00,1.187167981867472655e+01,-3.591407701483525283e+00,6.190729110707255956e+00,1.312266357246916426e+00,1.226635724691638174e-02,8.012609425176532341e+01,0.000000000000000000e+00
8.390000000000000000e+02,8.390000000000000568e+00,1.181723437552134470e+01,-3.646037318220891166e+00,6.153195715416881484e+00,1.309145171436306709e+00,9.145171436306664958e-03,8.013772174316076757e+01,0.000000000000000000e+00
8.400000000000000000e+02,8.400000000000000355e+00,1.177400134329478298e+01,-3.692670146933354491e+00,6.121169412602397664e+00,1.304437830244605578e+00,4.437830244605533991e-03,8.015006077745121615e+01,0.000000000000000000e+00
8.410000000000000000e+02,8.410000000000000142e+00,1.176670556788126909e+01,-3.713982095232762681e+00,6.106541486252758055e+00,1.299096590307883270e+00,9.034096921167744654e-04,8.015789216055382838e+01,0.000000000000000000e+00
8.420000000000000000e+02,8.419999999999999929e+00,1.177199270908514883e+01,-3.726203602066792797e+00,6.098156608809444101e+00,1.294916863265358487e+00,5.083136734641557908e-03,8.016080650560751053e+01,0.000000000000000000e+00
8.430000000000000000e+02,8.429999999999999716e+00,1.181805478805784659e+01,-3.705714612713612688e+00,6.112230333556148310e+00,1.292178140523239316e+00,7.821859476760728569e-03,8.015531391782144510e+01,0.000000000000000000e+00
8.440000000000000000e+02,8.439999999999999503e+00,1.185481139653100868e+01,-3.675535064450063061e+00,6.132962772120448491e+00,1.292443948293088507e+00,7.556051706911537380e-03,8.014686092482862989e+01,0.000000000000000000e+00
8.450000000000000000e+02,8.449999999999999289e+00,1.188414242753484551e+01,-3.644321749916829223e+00,6.154411277045222839e+00,1.294931979516257936e+00,5.068020483742108340e-03,8.013789150310759624e+01,0.000000000000000000e+00
8.460000000000000000e+02,8.460000000000000853e+00,1.190754799772982686e+01,-3.626895507088459869e+00,6.166395559777233082e+00,1.298886230753535598e+00,1.113769246464446638e-03,8.012815953482956388e+01,0.000000000000000000e+00
8.470000000000000000e+02,8.470000000000000639e+00,1.192622516990561898e+01,-3.600139671078480763e+00,6.184794143904658981e+00,1.303400959415380145e+00,3.400959415380100381e-03,8.011993141838939891e+01,0.000000000000000000e+00
8.480000000000000000e+02,8.480000000000000426e+00,1.193247222662825990e+01,-3.611754551640309341e+00,6.176826200355503005e+00,1.308461608846005042e+00,8.461608846004997631e-03,8.011112034548249028e+01,0.000000000000000000e+00
8.490000000000000000e+02,8.490000000000000213e+00,1.190847827435393746e+01,-3.644074214211262763e+00,6.154628321994755069e+00,1.312595684332489077e+00,1.259568433248903219e-02,8.010636669184316361e+01,0.000000000000000000e+00
8.500000000000000000e+02,8.500000000000000000e+00,1.188339044810195411e+01,-3.676818450203694244e+00,6.132142062057468479e+00,1.314744329655965549e+00,1.474432965596550460e-02,8.010480309156849898e+01,0.000000000000000000e+00
8.510000000000000000e+02,8.509999999999999787e+00,1.182173068285842454e+01,-3.734694030991352776e+00,6.092396871913883238e+00,1.315424328674125398e+00,1.542432867412535380e-02,8.011081243440364119e+01,0.000000000000000000e+00
8.520000000000000000e+02,8.519999999999999574e+00,1.175038477660079472e+01,-3.798969834557331726e+00,6.048273751605960591e+00,1.313431205141284419e+00,1.343120514128437470e-02,8.012334743538828263e+01,0.000000000000000000e+00
8.530000000000000000e+02,8.529999999999999361e+00,1.169766470194717023e+01,-3.849944623223103157e+00,6.013295233119937855e+00,1.309067762894062792e+00,9.067762894062747492e-03,8.013755499895479772e+01,0.000000000000000000e+00
8.540000000000000000e+02,8.540000000000000924e+00,1.164996831656356413e+01,-3.897103532067097031e+00,5.980946011413547758e+00,1.303805536952001409e+00,3.805536952001364881e-03,8.015198033710326797e+01,0.000000000000000000e+00
8.550000000000000000e+02,8.550000000000000711e+00,1.166656613231559270e+01,-3.899253535530126769e+00,5.979467577655527499e+00,1.298109642624647675e+00,1.890357375352369473e-03,8.015831254233745540e+01,0.000000000000000000e+00
8.560000000000000000e+02,8.560000000000000497e+00,1.168182514429946472e+01,-3.902035191914595025e+00,5.977555966247532382e+00,1.294983390905500631e+00,5.016609094499413501e-03,8.015931214755136125e+01,0.000000000000000000e+00
8.570000000000000000e+02,8.570000000000000284e+00,1.174075809241195323e+01,-3.874136970898665044e+00,5.996679342855427031e+00,1.293672554713752643e+00,6.327445286247401768e-03,8.015121838573661250e+01,0.000000000000000000e+00
8.580000000000000000e+02,8.580000000000000071e+00,1.179313019495499226e+01,-3.849798584839857707e+00,6.013366166223499398e+00,1.295649374869958459e+00,4.350625130041585464e-03,8.013735626055768080e+01,0.000000000000000000e+00
8.590000000000000000e+02,8.589999999999999858e+00,1.183492207476206382e+01,-3.822309921643293862e+00,6.032218900789234617e+00,1.299730719173576965e+00,2.692808264230794890e-04,8.012160439811336232e+01,0.000000000000000000e+00
8.600000000000000000e+02,8.599999999999999645e+00,1.182397308298655147e+01,-3.842473293206251750e+00,6.018385722507450630e+00,1.305125449342895205e+00,5.125449342895160854e-03,8.010999492016927093e+01,0.000000000000000000e+00
8.610000000000000000e+02,8.609999999999999432e+00,1.181647348174162460e+01,-3.859960654637373700e+00,6.006389404405568122e+00,1.308789510069515716e+00,8.789510069515671375e-03,8.010109104295197824e+01,0.000000000000000000e+00
8.620000000000000000e+02,8.620000000000000995e+00,1.174679465064116002e+01,-3.920561827084578344e+00,5.964825798143361446e+00,1.311343833362227596e+00,1.134383336222755112e-02,8.010248517509481303e+01,0.000000000000000000e+00
8.630000000000000000e+02,8.630000000000000782e+00,1.169280132063932953e+01,-3.969932878872908244e+00,5.930978027452443513e+00,1.310283158442612450e+00,1.028315844261240564e-02,8.010910333401044170e+01,0.000000000000000000e+00
8.640000000000000000e+02,8.640000000000000568e+00,1.162391330966063130e+01,-4.029410999676741767e+00,5.890213714708302462e+00,1.307280523467327260e+00,7.280523467327215670e-03,8.012105806461897828e+01,0.000000000000000000e+00
8.650000000000000000e+02,8.650000000000000355e+00,1.157301522502012858e+01,-4.076076749226607454e+00,5.858241454233144019e+00,1.302164720992669000e+00,2.164720992668955901e-03,8.013417427617960698e+01,0.000000000000000000e+00
8.660000000000000000e+02,8.660000000000000142e+00,1.158115830608912056e+01,-4.081383377573050808e+00,5.854598938394997454e+00,1.296292354333606456e+00,3.707645666393588613e-03,8.014102806634591047e+01,0.000000000000000000e+00
8.670000000000000000e+02,8.669999999999999929e+00,1.161526417919703036e+01,-4.068374891540564420e+00,5.863497218657944821e+00,1.292523096396441584e+00,7.476903603558460176e-03,8.014068179326324071e+01,0.000000000000000000e+00
8.680000000000000000e+02,8.679999999999999716e+00,1.164205598541803788e+01,-4.060218752285994270e+00,5.869073630739663372e+00,1.291444530774763511e+00,8.555469225236533859e-03,8.013614542319044176e+01,0.000000000000000000e+00
8.690000000000000000e+02,8.689999999999999503e+00,1.169810935207910951e+01,-4.031430138012923159e+00,5.888779517580483791e+00,1.291963702400466651e+00,8.036297599533392955e-03,8.012520016056529926e+01,0.000000000000000000e+00
8.700000000000000000e+02,8.700000000000001066e+00,1.174445586868830205e+01,-4.009159665963210273e+00,5.904024615456078706e+00,1.294948015056108570e+00,5.051984943891474344e-03,8.011052876843211834e+01,0.000000000000000000e+00
8.710000000000000000e+02,8.710000000000000853e+00,1.179608094572096810e+01,-3.979368000886000623e+00,5.924424166847680695e+00,1.299245336918254168e+00,7.546630817458765961e-04,8.009265765504225953e+01,0.000000000000000000e+00
8.720000000000000000e+02,8.720000000000000639e+00,1.179811569898396506e+01,-3.987665083071745720e+00,5.918734211493943853e+00,1.304796823023723684e+00,4.796823023723639778e-03,8.007802077613496294e+01,0.000000000000000000e+00
8.730000000000000000e+02,8.730000000000000426e+00,1.175484148710041943e+01,-4.027423097750700620e+00,5.891491436530564840e+00,1.308870120286379723e+00,8.870120286379679087e-03,8.007169052434872469e+01,0.000000000000000000e+00
8.740000000000000000e+02,8.740000000000000213e+00,1.169193447797566421e+01,-4.080678589007414203e+00,5.855012347270463380e+00,1.309787572516502019e+00,9.787572516501974462e-03,8.007400286849063775e+01,0.000000000000000000e+00
8.750000000000000000e+02,8.750000000000000000e+00,1.163652363031178538e+01,-4.128464615008391014e+00,5.822290157844041580e+00,1.307493952181417951e+00,7.493952181417906644e-03,8.008143439484661030e+01,0.000000000000000000e+00
8.760000000000000000e+02,8.759999999999999787e+00,1.164620013027459144e+01,-4.130609168222703076e+00,5.820814087410186133e+00,1.303172320462151479e+00,3.172320462151434484e-03,8.008445462662169234e+01,0.000000000000000000e+00
8.770000000000000000e+02,8.769999999999999574e+00,1.158790340690880782e+01,-4.180006474664963889e+00,5.787001087684844336e+00,1.300305963508227913e+00,3.059635082278688856e-04,8.009247896162085567e+01,0.000000000000000000e+00
8.780000000000000000e+02,8.779999999999999361e+00,1.162312066107064190e+01,-4.163953906706131747e+00,5.797974275369857544e+00,1.295362878033889942e+00,4.637121966110102633e-03,8.009304060016320648e+01,0.000000000000000000e+00
8.790000000000000000e+02,8.790000000000000924e+00,1.168478637247353547e+01,-4.129244553259171724e+00,5.821713484544967621e+00,1.293151398878394698e+00,6.848601121605346620e-03,8.008528202840813037e+01,0.000000000000000000e+00
8.800000000000000000e+02,8.800000000000000711e+00,1.165488742141991629e+01,-4.158360397032059730e+00,5.801781451721405247e+00,1.294106336933445789e+00,5.893663066554255536e-03,8.008220832550435375e+01,0.000000000000000000e+00
8.810000000000000000e+02,8.810000000000000497e+00,1.170417701034813973e+01,-4.131977135351456276e+00,5.819824118633484034e+00,1.293137422035892214e+00,6.862577964107829942e-03,8.007323378575533468e+01,0.000000000000000000e+00
8.820000000000000000e+02,8.820000000000000284e+00,1.176393923047982781e+01,-4.091079866102494300e+00,5.847802214641784957e+00,1.294368406625421075e+00,5.631593374578969247e-03,8.005933163816933984e+01,0.000000000000000000e+00
8.830000000000000000e+02,8.830000000000000071e+00,1.181162827482733668e+01,-4.056920172384537615e+00,5.871176631469940510e+00,1.297833989777702923e+00,2.166010222297121146e-03,8.004316128565930910e+01,0.000000000000000000e+00
8.840000000000000000e+02,8.839999999999999858e+00,1.180542081227812723e+01,-4.069142740181244555e+00,5.862803089041923599e+00,1.302375762336044573e+00,2.375762336044529022e-03,8.003102673453240357e+01,0.000000000000000000e+00
8.850000000000000000e+02,8.849999999999999645e+00,1.177820200553450469e+01,-4.095905604770935682e+00,5.844476560969566137e+00,1.304972358293720491e+00,4.972358293720446909e-03,8.002475438445814859e+01,0.000000000000000000e+00
8.860000000000000000e+02,8.859999999999999432e+00,1.175692394843611588e+01,-4.118335733822144462e+00,5.829118484873984762e+00,1.305184454767080560e+00,5.184454767080515225e-03,8.002209240190005346e+01,0.000000000000000000e+00
8.870000000000000000e+02,8.870000000000000995e+00,1.168842594256911127e+01,-4.173646450451172996e+00,5.791262423415396654e+00,1.303920171876251199e+00,3.920171876251155041e-03,8.002814837969756923e+01,0.000000000000000000e+00
8.880000000000000000e+02,8.880000000000000782e+00,1.170022928109679050e+01,-4.172597673869289814e+00,5.791972979400966892e+00,1.299414023546797248e+00,5.859764532027966766e-04,8.003011269377878989e+01,0.000000000000000000e+00
8.890000000000000000e+02,8.890000000000000568e+00,1.174839492192778501e+01,-4.145956269240535619e+00,5.810191032980297265e+00,1.296197964104883082e+00,3.802035895116961939e-03,8.002459928600075045e+01,0.000000000000000000e+00
8.900000000000000000e+02,8.900000000000000355e+00,1.177239572635207132e+01,-4.136052521801151016e+00,5.816960226987217375e+00,1.295566003644103015e+00,4.433996355897029673e-03,8.001671306758584024e+01,0.000000000000000000e+00
8.910000000000000000e+02,8.910000000000000142e+00,1.177579162529024970e+01,-4.140423292851604486e+00,5.813963734899376234e+00,1.295693693766259313e+00,4.306306233740730960e-03,8.000973564332481658e+01,0.000000000000000000e+00
8.920000000000000000e+02,8.919999999999999929e+00,1.182108624644373407e+01,-4.106140846944011713e+00,5.837412597928856250e+00,1.295422132238913004e+00,4.577867761087039966e-03,7.999898888564116817e+01,0.000000000000000000e+00
8.930000000000000000e+02,8.929999999999999716e+00,1.185723043908136276e+01,-4.061811661458172296e+00,5.867742280755852136e+00,1.297013861217050978e+00,2.986138782949065984e-03,7.998842421108471967e+01,0.000000000000000000e+00
8.940000000000000000e+02,8.939999999999999503e+00,1.185047288705366064e+01,-4.073624609446682143e+00,5.859651744757507608e+00,1.299973251986640266e+00,2.674801335977861072e-05,7.998070647188805538e+01,0.000000000000000000e+00
8.950000000000000000e+02,8.950000000000001066e+00,1.188068038461857689e+01,-4.034002254939236032e+00,5.886769411955688369e+00,1.301255149053112126e+00,1.255149053112081248e-03,7.997297840709309469e+01,0.000000000000000000e+00
8.960000000000000000e+02,8.960000000000000853e+00,1.190478535742290411e+01,-4.007569480872311019e+00,5.904864988718841801e+00,1.303690987179555671e+00,3.690987179555627051e-03,7.996495081080144018e+01,0.000000000000000000e+00
8.970000000000000000e+02,8.970000000000000639e+00,1.188672088117130166e+01,-4.027770615554012501e+00,5.891028037463043709e+00,1.306439453415954466e+00,6.439453415954421445e-03,7.996073184061386030e+01,0.000000000000000000e+00
8.980000000000000000e+02,8.980000000000000426e+00,1.186681607694156604e+01,-4.049096048808254800e+00,5.876422712002609572e+00,1.307044293751358888e+00,7.044293751358843281e-03,7.995965923518777174e+01,0.000000000000000000e+00
8.990000000000000000e+02,8.990000000000000213e+00,1.184166607112415193e+01,-4.073935624098934838e+00,5.859413713608597085e+00,1.306024008562355343e+00,6.024008562355298579e-03,7.996165756034169192e+01,0.000000000000000000e+00
9.000000000000000000e+02,9.000000000000000000e+00,1.180490597934253572e+01,-4.106693452334560845e+00,5.836987921391342482e+00,1.303599412524552470e+00,3.599412524552425552e-03,7.996751060063721184e+01,0.000000000000000000e+00
9.010000000000000000e+02,9.009999999999999787e+00,1.181675900191791406e+01,-4.105226139164127375e+00,5.837987870146249314e+00,1.299643472429750091e+00,3.565275702499537402e-04,7.996923309043110351e+01,0.000000000000000000e+00
9.020000000000000000e+02,9.019999999999999574e+00,1.185377738536883996e+01,-4.069990820026553990e+00,5.862096213270638678e+00,1.296793182185137283e+00,3.206817814862761296e-03,7.996634133197827055e+01,0.000000000000000000e+00
9.030000000000000000e+02,9.029999999999999361e+00,1.185236804412295086e+01,-4.077871473765529942e+00,5.856698628832314846e+00,1.296337007064288338e+00,3.662992935711706366e-03,7.996363296962672962e+01,0.000000000000000000e+00
9.040000000000000000e+02,9.040000000000000924e+00,1.184737815217663481e+01,-4.088113907313503326e+00,5.849684664179299887e+00,1.295450523575163659e+00,4.549476424836385036e-03,7.996158796324533569e+01,0.000000000000000000e+00
9.050000000000000000e+02,9.050000000000000711e+00,1.187821084870660826e+01,-4.068704524970210734e+00,5.862965512443993887e+00,1.294110292819250718e+00,5.889707180749326199e-03,7.995544863002183433e+01,0.000000000000000000e+00
9.060000000000000000e+02,9.060000000000000497e+00,1.190281471765476873e+01,-4.039157303309596436e+00,5.883188147713158678e+00,1.294205728667026767e+00,5.794271332973277566e-03,7.994884979063178321e+01,0.000000000000000000e+00
9.070000000000000000e+02,9.070000000000000284e+00,1.188210892236668315e+01,-4.060503738856471756e+00,5.868570696283791577e+00,1.295469994292442584e+00,4.530005707557460681e-03,7.994623430476721637e+01,0.000000000000000000e+00
9.080000000000000000e+02,9.080000000000000071e+00,1.190592530168654584e+01,-4.029993384814418711e+00,5.889453941751931154e+00,1.295033151286259843e+00,4.966848713740201759e-03,7.994246134263272552e+01,0.000000000000000000e+00
9.090000000000000000e+02,9.089999999999999858e+00,1.192493029124482007e+01,-3.993799408412136209e+00,5.914235536028359164e+00,1.295958140007516635e+00,4.041859992483409769e-03,7.993956213547245682e+01,0.000000000000000000e+00
9.100000000000000000e+02,9.099999999999999645e+00,1.194009588897313989e+01,-3.967814446425594443e+00,5.932033521105263496e+00,1.297917656778139639e+00,2.082343221860405436e-03,7.993694601327128169e+01,0.000000000000000000e+00
9.110000000000000000e+02,9.109999999999999432e+00,1.193734547585334660e+01,-3.977538945412792515e+00,5.925372275878403094e+00,1.300271394852830387e+00,2.713948528303422592e-04,7.993450491724343010e+01,0.000000000000000000e+00
9.120000000000000000e+02,9.120000000000000995e+00,1.191570968121375884e+01,-4.000344567036785648e+00,5.909749917556260002e+00,1.301502669752052199e+00,1.502669752052154806e-03,7.993509701570464188e+01,0.000000000000000000e+00
9.130000000000000000e+02,9.130000000000000782e+00,1.192666758030738627e+01,-4.000118988397129094e+00,5.909904042706553007e+00,1.301100149940939810e+00,1.100149940939765258e-03,7.993299408798516481e+01,0.000000000000000000e+00
9.140000000000000000e+02,9.140000000000000568e+00,1.190450283736076109e+01,-4.022971235158451009e+00,5.894252373204294848e+00,1.301011360104391557e+00,1.011360104391512138e-03,7.993396676198318573e+01,0.000000000000000000e+00
9.150000000000000000e+02,9.150000000000000355e+00,1.192379519344949657e+01,-4.003010702970035695e+00,5.907919649109904192e+00,1.299686445668658985e+00,3.135543313410593669e-04,7.993250700782465401e+01,0.000000000000000000e+00
