scenario,i,t,alpha,delta1,delta2,CL,s,sigma,flags
1.000000000000000000e+00,1.950000000000000000e+02,1.949999999999999956e+00,1.149940078093860940e+01,-2.135920062783869255e+00,3.953709500265865540e+00,1.291151188051080201e+00,-1.348811948919781400e-03,1.107434754085617340e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.960000000000000000e+02,1.959999999999999964e+00,1.148918739337703876e+01,-2.134651873349633355e+00,3.951288917089771147e+00,1.295259654724763454e+00,1.259654724763414890e-03,1.107434754085617340e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.970000000000000000e+02,1.969999999999999973e+00,1.151147469170379622e+01,-2.111394870217496056e+00,3.963786176369202607e+00,1.294151488221756630e+00,-1.348511778243466352e-03,1.107434754085617340e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.980000000000000000e+02,1.979999999999999982e+00,1.150142620181063968e+01,-2.110380064704921121e+00,3.961338146163865925e+00,1.298259880732107518e+00,1.259880732107365731e-03,1.107434754085617340e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.990000000000000000e+02,1.989999999999999991e+00,1.152393696294504188e+01,-2.087329569879035063e+00,3.973839889961395588e+00,1.297151782072655024e+00,-1.348217927344963485e-03,1.107434754085617340e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+02,2.000000000000000000e+00,1.151219500874018742e+01,-2.126874051363774054e+00,4.035074130851183938e+00,1.301260098571928037e+00,1.260098571927992239e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.010000000000000000e+02,2.010000000000000231e+00,1.153307307893826206e+01,-2.143565410139532279e+00,4.110081238521758884e+00,1.300152658830445507e+00,-1.347341169554594487e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.020000000000000000e+02,2.020000000000000018e+00,1.152150180409592650e+01,-2.181820235122245322e+00,4.168877515594982874e+00,1.304261474726663206e+00,1.261474726663269763e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.030000000000000000e+02,2.030000000000000249e+00,1.154260293517386238e+01,-2.197193981323658729e+00,4.241546479244298062e+00,1.303152287561728961e+00,-1.347712438271031488e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.040000000000000000e+02,2.040000000000000036e+00,1.153120505914552041e+01,-2.234200547258186287e+00,4.298000712084619757e+00,1.307261724878564735e+00,1.261724878564685071e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.050000000000000000e+02,2.049999999999999822e+00,1.155252005401721149e+01,-2.248306468204204656e+00,4.368419844890570225e+00,1.306152368270108388e+00,-1.347631729891496377e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.060000000000000000e+02,2.060000000000000053e+00,1.154129040913750792e+01,-2.284110007274346543e+00,4.422620873437998590e+00,1.310261803206079989e+00,1.261803206080047701e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.070000000000000000e+02,2.069999999999999840e+00,1.156281384320167938e+01,-2.296993701634460816e+00,4.490876675019375597e+00,1.309152511197997804e+00,-1.347488802002194674e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.080000000000000000e+02,2.080000000000000071e+00,1.155174643931839995e+01,-2.331638514836794407e+00,4.542909618368774716e+00,1.313261850192297686e+00,1.261850192297631068e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.090000000000000000e+02,2.089999999999999858e+00,1.157347376949102724e+01,-2.343343420483514628e+00,4.609085578827780694e+00,1.312152659144878442e+00,-1.347340855121448300e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.100000000000000000e+02,2.100000000000000089e+00,1.156256278327399656e+01,-2.376872252916835127e+00,4.659032397116452451e+00,1.316261886457801733e+00,1.261886457801786321e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.110000000000000000e+02,2.109999999999999876e+00,1.158448987289465748e+01,-2.387440025775470431e+00,4.723208908623607094e+00,1.315152803488723432e+00,-1.347196511276571584e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.120000000000000000e+02,2.120000000000000107e+00,1.157372975188508946e+01,-2.419894044332072447e+00,4.771148555400643865e+00,1.319261914821933779e+00,1.261914821933718400e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.130000000000000000e+02,2.129999999999999893e+00,1.159585275924549741e+01,-2.429364687533740241e+00,4.833402987079779223e+00,1.318152942549029705e+00,-1.347057450970412518e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.140000000000000000e+02,2.140000000000000124e+00,1.158523820329602394e+01,-2.460783540704059025e+00,4.879411503508285897e+00,1.322261935309168024e+00,1.261935309168071839e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.150000000000000000e+02,2.149999999999999911e+00,1.160755353100508458e+01,-2.469195490630605061e+00,4.939818300088363756e+00,1.321153075516624753e+00,-1.346924483375255832e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.160000000000000000e+02,2.160000000000000142e+00,1.159707946197289097e+01,-2.499617374814703474e+00,4.983968902025798897e+00,1.325261947382481598e+00,1.261947382481531932e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.170000000000000000e+02,2.169999999999999929e+00,1.161958372159333663e+01,-2.507007575147123912e+00,5.042599685277720845e+00,1.324153201594339802e+00,-1.346798405660099007e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.180000000000000000e+02,2.180000000000000160e+00,1.160924525657046047e+01,-2.536469297107103671e+00,5.084962850165674730e+00,1.328261950299450156e+00,1.261950299450198543e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.190000000000000000e+02,2.189999999999999947e+00,1.163193524086091912e+01,-2.542873266124262344e+00,5.141886519652190124e+00,1.327153319896938299e+00,-1.346680103061714817e-03,1.950025513531962462e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.200000000000000000e+02,2.200000000000000178e+00,1.161859593502914478e+01,-2.538943616384992996e+00,5.141704344032191898e+00,1.331261943189025798e+00,1.261943189025727108e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.210000000000000000e+02,2.209999999999999964e+00,1.163826464705038610e+01,-2.512587611616925010e+00,5.156890735039487694e+00,1.330153091175807489e+00,-1.346908824192638576e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.220000000000000000e+02,2.220000000000000195e+00,1.162505878991123431e+01,-2.508955552463890015e+00,5.156588632810141348e+00,1.334242604080710271e+00,1.242604080710085768e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.230000000000000000e+02,2.229999999999999982e+00,1.164500961893689279e+01,-2.482797175977942139e+00,5.171727206281039990e+00,1.333123894494156580e+00,-1.376105505843439047e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.240000000000000000e+02,2.240000000000000213e+00,1.163200083981864630e+01,-2.479407639241305361e+00,5.171340356949523986e+00,1.337215797376641202e+00,1.215797376641125638e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.250000000000000000e+02,2.250000000000000000e+00,1.165219634434877882e+01,-2.453460862300381073e+00,5.186419090883571670e+00,1.336098291800259741e+00,-1.401708199740170357e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.260000000000000000e+02,2.260000000000000231e+00,1.163939563620437490e+01,-2.450295214699673263e+00,5.185957851017795939e+00,1.340187532881006671e+00,1.187532881006703178e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.270000000000000000e+02,2.270000000000000018e+00,1.165981915031719574e+01,-2.424560100085624281e+00,5.200974295998528341e+00,1.339073919532201895e+00,-1.426080467798129803e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.280000000000000000e+02,2.280000000000000249e+00,1.164722995036281539e+01,-2.421605218232153245e+00,5.200445327837995180e+00,1.343158709523719629e+00,1.158709523719547718e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.290000000000000000e+02,2.290000000000000036e+00,1.166786802326575589e+01,-2.396079946976223507e+00,5.215398389311240557e+00,1.342050444050051139e+00,-1.449555949948777567e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.300000000000000000e+02,2.300000000000000266e+00,1.165549288688132457e+01,-2.393323632275997426e+00,5.214807792791353869e+00,1.346129477603737357e+00,1.129477603737383262e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.310000000000000000e+02,2.310000000000000053e+00,1.167633263861147519e+01,-2.368006306228806590e+00,5.229696497383818254e+00,1.345027838422514499e+00,-1.472161577485531225e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.320000000000000000e+02,2.319999999999999840e+00,1.166417423616968918e+01,-2.365436592009586114e+00,5.229050282000357264e+00,1.349099877543209924e+00,1.099877543210059372e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.330000000000000000e+02,2.330000000000000071e+00,1.168520293432979607e+01,-2.340325514770054571e+00,5.243873583617882694e+00,1.348006123607483620e+00,-1.493876392516302332e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.340000000000000000e+02,2.339999999999999858e+00,1.167326422105308303e+01,-2.337930540432902937e+00,5.243177752704473171e+00,1.352069932019061449e+00,1.069932019061470285e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.350000000000000000e+02,2.350000000000000089e+00,1.169446918535732038e+01,-2.313024273972224876e+00,5.257934491972040547e+00,1.350985330045721078e+00,-1.514669954278957675e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.360000000000000000e+02,2.359999999999999876e+00,1.168275345278361321e+01,-2.310792240530664010e+00,5.257195071402874120e+00,1.355039659274211772e+00,1.039659274211679474e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.370000000000000000e+02,2.370000000000000107e+00,1.170412200611615106e+01,-2.286089630201900924e+00,5.271883956740731847e+00,1.353965492238899282e+00,-1.534507761100867285e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.380000000000000000e+02,2.379999999999999893e+00,1.169263291915846104e+01,-2.284008765955279241e+00,5.271107016788186606e+00,1.358009075058552728e+00,1.009075058552744153e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.390000000000000000e+02,2.390000000000000124e+00,1.171415234274813422e+01,-2.259508962918156172e+00,5.285726607272628996e+00,1.356946648320535687e+00,-1.553351679464354262e-03,3.259821522843239783e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.400000000000000000e+02,2.399999999999999911e+00,1.170363560523819757e+01,-2.258449182485387841e+00,5.284622102744661376e+00,1.360978192901574291e+00,9.781929015744150746e-04,4.369653909326887131e-01,8.000000000000000000e+00
1.000000000000000000e+00,2.410000000000000000e+02,2.410000000000000142e+00,1.172601352619783910e+01,-2.235008481837519323e+00,5.298882887135578201e+00,1.359928853400051985e+00,-1.571146599947947919e-03,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.420000000000000000e+02,2.419999999999999929e+00,1.171569106930573589e+01,-2.234027778286233890e+00,5.297769597669019781e+00,1.363947006785972915e+00,9.470067859729258686e-04,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.430000000000000000e+02,2.430000000000000160e+00,1.173815321512094378e+01,-2.210740650186473477e+00,5.311974186250949082e+00,1.362912125172681677e+00,-1.587874827318369597e-03,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.440000000000000000e+02,2.439999999999999947e+00,1.172803174300570461e+01,-2.209829123232973203e+00,5.310857768038057536e+00,1.366915548646630008e+00,9.155486466299045389e-04,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.450000000000000000e+02,2.450000000000000178e+00,1.175056669734567194e+01,-2.186697793655131505e+00,5.325003481199488853e+00,1.365896529628805034e+00,-1.603470371195125921e-03,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.460000000000000000e+02,2.459999999999999964e+00,1.174065346210972116e+01,-2.185845301269825125e+00,5.323889788505971943e+00,1.369883820212174363e+00,8.838202121743687911e-04,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.470000000000000000e+02,2.470000000000000195e+00,1.176324945291784552e+01,-2.162872371016695272e+00,5.337973717683071051e+00,1.368882128272687293e+00,-1.617871727312758523e-03,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.480000000000000000e+02,2.479999999999999982e+00,1.175355228257602924e+01,-2.162068506402234469e+00,5.336868818253163838e+00,1.372851824707243207e+00,8.518247072433204892e-04,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.490000000000000000e+02,2.490000000000000213e+00,1.177619712628451332e+01,-2.139256986138414529e+00,5.350887801002881083e+00,1.371868987764321757e+00,-1.631012235678186428e-03,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.500000000000000000e+02,2.500000000000000000e+00,1.176672450086254074e+01,-2.138491021848691442e+00,5.349798014068643859e+00,1.375819563083608532e+00,8.195630836085321391e-04,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.510000000000000000e+02,2.510000000000000231e+00,1.178940551704722495e+01,-2.115844387452263664e+00,5.363748595172262768e+00,1.374857183406253514e+00,-1.642816593746543319e-03,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.520000000000000000e+02,2.520000000000000018e+00,1.178016666613394214e+01,-2.115105204882711032e+00,5.362680539586314410e+00,1.378787033116094740e+00,7.870331160946264504e-04,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.530000000000000000e+02,2.530000000000000249e+00,1.180287057283860541e+01,-2.092627466130470903e+00,5.376558922954391306e+00,1.377846801321124026e+00,-1.653198678875922312e-03,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.540000000000000000e+02,2.540000000000000036e+00,1.179387559449396505e+01,-2.091903470433388978e+00,5.375519575426778829e+00,1.381754228818361963e+00,7.542288183619572095e-04,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.550000000000000000e+02,2.550000000000000266e+00,1.181658838154551638e+01,-2.069599254860556847e+00,5.389321565524555879e+00,1.380837940878343773e+00,-1.662059121656289662e-03,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.560000000000000000e+02,2.560000000000000053e+00,1.180784838800884629e+01,-2.068878271546293224e+00,5.388318331550810747e+00,1.384721139753376296e+00,7.211397533763985734e-04,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.570000000000000000e+02,2.569999999999999840e+00,1.183055516203510926e+01,-2.046752927792562460e+00,5.402039261363070999e+00,1.383830717782846609e+00,-1.669282217153345016e-03,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.580000000000000000e+02,2.580000000000000071e+00,1.182208246066923074e+01,-2.046022075228071557e+00,5.401080062844461516e+00,1.387687750113775431e+00,6.877501137754205018e-04,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.590000000000000000e+02,2.589999999999999858e+00,1.184476725264437746e+01,-2.024081802160001331e+00,5.414714704033267267e+00,1.386825268135340572e+00,-1.674731864659495528e-03,4.369653909326887131e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.600000000000000000e+02,2.600000000000000089e+00,1.183687256608871152e+01,-2.023680672421078519e+00,5.413690000298861271e+00,1.390654037466435344e+00,6.540374664352199829e-04,5.108885574735730906e-01,8.000000000000000000e+00
1.000000000000000000e+00,2.610000000000000000e+02,2.609999999999999876e+00,1.185980758162979321e+01,-2.002277140267765265e+00,5.427117324708549795e+00,1.389821756306500289e+00,-1.678243693499670286e-03,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.620000000000000000e+02,2.620000000000000107e+00,1.185219491253464597e+01,-2.001820271203506696e+00,5.426160361647694330e+00,1.393619961879821290e+00,6.199618798212735982e-04,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.630000000000000000e+02,2.629999999999999893e+00,1.187505716083562390e+01,-1.980600109070006942e+00,5.439494669562021656e+00,1.392820375157933999e+00,-1.679624842065852164e-03,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.640000000000000000e+02,2.640000000000000124e+00,1.186774456568602787e+01,-1.980071980086763661e+00,5.438615492560943565e+00,1.396585493200507067e+00,5.854932005071589174e-04,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.650000000000000000e+02,2.649999999999999911e+00,1.189051363741386247e+01,-1.959045763450496525e+00,5.451848830929626466e+00,1.395821362213632177e+00,-1.678637786367787044e-03,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.660000000000000000e+02,2.660000000000000142e+00,1.188352179391870145e+01,-1.958429123062239485e+00,5.451058700487457109e+00,1.399550573475452087e+00,5.505734754520652530e-04,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.670000000000000000e+02,2.669999999999999929e+00,1.190617465270499231e+01,-1.937609299504771343e+00,5.464181839289231846e+00,1.398825017043583641e+00,-1.674982956416437574e-03,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.680000000000000000e+02,2.680000000000000160e+00,1.189952754639876886e+01,-1.936884692129145602e+00,5.463493557940932277e+00,1.402515126714628302e+00,5.151267146281668374e-04,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.690000000000000000e+02,2.689999999999999947e+00,1.192203777712044044e+01,-1.916286095448255233e+00,5.476495634582517091e+00,1.401831718716913588e+00,-1.668281283086381350e-03,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.700000000000000000e+02,2.700000000000000178e+00,1.191576369774073285e+01,-1.915431175819231280e+00,5.475924020543851078e+00,1.405479049661040758e+00,4.790496610407313227e-04,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.710000000000000000e+02,2.709999999999999964e+00,1.193810041944993472e+01,-1.895071770106930620e+00,5.488792025443034461e+00,1.404841960983207017e+00,-1.658039016793066978e-03,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.720000000000000000e+02,2.720000000000000195e+00,1.193223342942206955e+01,-1.894060293984601628e+00,5.488354609899681158e+00,1.408442198938847145e+00,4.421989388472269411e-04,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.730000000000000000e+02,2.729999999999999982e+00,1.195435968015187100e+01,-1.873962279830094779e+00,5.501072621974023136e+00,1.407856407019201228e+00,-1.643592980798747050e-03,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.740000000000000000e+02,2.740000000000000213e+00,1.194894186996045526e+01,-1.872762555212572178e+00,5.500790719064416301e+00,1.411404370170744382e+00,4.043701707443503324e-04,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.750000000000000000e+02,2.750000000000000000e+00,1.197081209687553383e+01,-1.852954089265883786e+00,5.513338717646288245e+00,1.410875981310542038e+00,-1.624018689458051057e-03,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.760000000000000000e+02,2.760000000000000231e+00,1.196589724221613338e+01,-1.851526466609753729e+00,5.513239158232214443e+00,1.414365261629186188e+00,3.652616291860422137e-04,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.770000000000000000e+02,2.770000000000000018e+00,1.198745317087614026e+01,-1.832044492257886459e+00,5.525591067737581241e+00,1.413902034387074291e+00,-1.597965612925689172e-03,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.780000000000000000e+02,2.780000000000000249e+00,1.198311309004333403e+01,-1.830337003713387922e+00,5.525709211570751123e+00,1.417324406433605688e+00,3.244064336056506903e-04,5.108885574735730906e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.790000000000000000e+02,2.790000000000000036e+00,1.200000000000000000e+01,-1.811232267016245290e+00,5.537829437318158909e+00,1.416936662728513818e+00,-1.563337271486275881e-03,5.108885574735730906e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.800000000000000000e+02,2.800000000000000266e+00,1.200000000000000000e+01,-1.797022496190404661e+00,5.546620523836524264e+00,1.419911005447823005e+00,-8.899455217692420206e-05,5.359005266424946567e-01,9.000000000000000000e+00
1.000000000000000000e+00,2.810000000000000000e+02,2.810000000000000053e+00,1.200000000000000000e+01,-1.767488941071297059e+00,5.565990134454728455e+00,1.420992324082607450e+00,-5.076759173925360358e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.820000000000000000e+02,2.819999999999999840e+00,1.200000000000000000e+01,-1.748840394102952445e+00,5.577870153657157992e+00,1.423406857758668043e+00,4.068577586680000024e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.830000000000000000e+02,2.830000000000000071e+00,1.200000000000000000e+01,-1.739338457834491480e+00,5.583453281083996522e+00,1.424869370021541570e+00,3.693700215414708055e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.840000000000000000e+02,2.839999999999999858e+00,1.200000000000000000e+01,-1.720223778799274683e+00,5.595681032228366547e+00,1.425535338075845981e+00,-4.646619241539529099e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.850000000000000000e+02,2.850000000000000089e+00,1.200000000000000000e+01,-1.691876334270569604e+00,5.614294958260760637e+00,1.427034275250299133e+00,-4.657247497008576431e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.860000000000000000e+02,2.859999999999999876e+00,1.200000000000000000e+01,-1.673058259226544386e+00,5.626346928605554076e+00,1.429329075869081089e+00,3.290758690810413611e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.870000000000000000e+02,2.870000000000000107e+00,1.200000000000000000e+01,-1.663432425550390281e+00,5.632063974293345154e+00,1.430795408376984490e+00,2.954083769846072016e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.880000000000000000e+02,2.879999999999999893e+00,1.200000000000000000e+01,-1.644372007033597427e+00,5.644308685438100603e+00,1.431466405363911676e+00,-5.335946360882637407e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.890000000000000000e+02,2.890000000000000124e+00,1.200000000000000000e+01,-1.615864769729641770e+00,5.663093276961199685e+00,1.432949340754877454e+00,-5.506592451225422735e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.900000000000000000e+02,2.899999999999999911e+00,1.200000000000000000e+01,-1.596589294033331718e+00,5.675514935711253095e+00,1.435241043010754503e+00,2.410430107544492273e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.910000000000000000e+02,2.910000000000000142e+00,1.200000000000000000e+01,-1.586917457726972014e+00,5.681310871551936259e+00,1.436735179910120674e+00,2.351799101205642728e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.920000000000000000e+02,2.919999999999999929e+00,1.200000000000000000e+01,-1.568013138803261208e+00,5.693500666765092255e+00,1.437403972382421014e+00,-5.960276175789314124e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.930000000000000000e+02,2.930000000000000160e+00,1.200000000000000000e+01,-1.539376180426934582e+00,5.712433866921268866e+00,1.438861722513420371e+00,-6.382774865796303487e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.940000000000000000e+02,2.939999999999999947e+00,1.200000000000000000e+01,-1.519253331771335036e+00,5.725494192171775687e+00,1.441146925904397191e+00,1.469259043971327117e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.950000000000000000e+02,2.950000000000000178e+00,1.200000000000000000e+01,-1.509861016254372412e+00,5.731142540492578874e+00,1.442700996758373488e+00,2.009967583733729413e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.960000000000000000e+02,2.959999999999999964e+00,1.200000000000000000e+01,-1.491118512290539266e+00,5.743271877760362187e+00,1.443339403158730549e+00,-6.605968412694007696e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.970000000000000000e+02,2.970000000000000195e+00,1.200000000000000000e+01,-1.462371513767124709e+00,5.762338776971511756e+00,1.444771134642346189e+00,-7.288653576538184353e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.980000000000000000e+02,2.979999999999999982e+00,1.200000000000000000e+01,-1.440503049731980179e+00,5.776659477997975856e+00,1.447047352156955791e+00,4.735215695572669858e-05,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.990000000000000000e+02,2.990000000000000213e+00,1.200000000000000000e+01,-1.432512024618159741e+00,5.781381694255024684e+00,1.448735683214236403e+00,2.356832142362819127e-04,5.359005266424946567e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+02,3.000000000000000000e+00,1.200000000000000000e+01,-1.413716608808735398e+00,5.793566404872652953e+00,1.449248843986491009e+00,-7.511560135089467849e-04,5.033114907695875884e-01,9.000000000000000000e+00
1.000000000000000000e+00,3.010000000000000000e+02,3.010000000000000231e+00,1.200000000000000000e+01,-1.412216587759434150e+00,5.793781129920207107e+00,1.450801659912635433e+00,8.016599126354773119e-04,5.033114907695875884e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.020000000000000000e+02,3.020000000000000018e+00,1.198714571561524345e+01,-1.421138439535675646e+00,5.786784706539637391e+00,1.450895574993031678e+00,8.955749930317224994e-04,5.033114907695875884e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.030000000000000000e+02,3.030000000000000249e+00,1.200000000000000000e+01,-1.410335478771296502e+00,5.793463194647699765e+00,1.449031247472242878e+00,-9.687525277570774307e-04,5.033114907695875884e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.040000000000000000e+02,3.040000000000000036e+00,1.198606098845157319e+01,-1.420015860522605200e+00,5.785960516512931306e+00,1.450990164567197205e+00,9.901645671972492124e-04,5.033114907695875884e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.050000000000000000e+02,3.050000000000000266e+00,1.200000000000000000e+01,-1.408776787490302995e+00,5.792960206647714827e+00,1.448971548829962597e+00,-1.028451170037358864e-03,5.033114907695875884e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.060000000000000000e+02,3.060000000000000053e+00,1.198530265025551600e+01,-1.418990324908655731e+00,5.785106992096553213e+00,1.451059081997915001e+00,1.059081997915045648e-03,5.033114907695875884e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.070000000000000000e+02,3.070000000000000284e+00,1.200000000000000000e+01,-1.407477475221261765e+00,5.792314982497570597e+00,1.448932584304316595e+00,-1.067415695683360255e-03,5.033114907695875884e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.080000000000000000e+02,3.080000000000000071e+00,1.198478291309822374e+01,-1.418059151755146186e+00,5.784225140330024217e+00,1.451107612355617693e+00,1.107612355617737521e-03,5.033114907695875884e-01,0.000000000000000000e+00
